Source?,Date (MSM time) (MM/DD/YYYY),Time since reset (HH:MM:SS),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
silv_3r1,8/31/2025,,False,False,0.0,M Plant,False,Entbrat,17,Rare Entbrat,17,Rare Entbrat
silv_3r1,8/31/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/31/2025,,False,False,0.0,M Earth,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Cold,False,Potbelly,4,Rare Mammott,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Cold,False,Potbelly,4,Rare Mammott,10,Rare Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Air,False,T-Rox,10,Maw,6,Rare T-Rox
silv_3r1,8/31/2025,,False,False,0.0,Air,False,T-Rox,10,Maw,6,Maw
silv_3r1,8/31/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Bone,False,Withur,16,Uuduk,15,Uuduk
silv_3r1,8/31/2025,,False,False,0.0,M Earth,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,M Earth,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Plant,False,Bowgart,15,T-Rox,15,Rare T-Rox
silv_3r1,8/31/2025,,False,False,0.0,Plant,False,Bowgart,15,T-Rox,15,T-Rox
silv_3r1,8/31/2025,,False,False,0.0,Cold,False,Potbelly,4,Rare Mammott,10,Rare Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Cold,False,Potbelly,4,Rare Mammott,10,Furcorn
silv_3r1,8/31/2025,,False,False,0.0,Air,False,T-Rox,10,Maw,6,Rare T-Rox
silv_3r1,8/31/2025,,False,False,0.0,Air,False,T-Rox,10,Maw,6,T-Rox
silv_3r1,8/31/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/31/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/31/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,PomPom
silv_3r1,8/31/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Clamble
silv_3r1,9/1/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,9/1/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,9/1/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,9/1/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,9/1/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,9/1/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,9/1/2025,,False,False,0.0,M Earth,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,9/1/2025,,False,False,,M Bone,False,Banjaw,15,Uuduk,15,triple
silv_3r1,9/1/2025,,False,False,,M Bone,False,Banjaw,15,Uuduk,15,triple
silv_3r1,9/1/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,9/1/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,9/1/2025,,False,False,10.0,Bone,False,Banjaw,15,Uuduk,16,Uuduk
silv_3r1,9/1/2025,,False,False,10.0,Bone,False,Banjaw,15,Uuduk,16,Banjaw
silv_3r1,9/1/2025,,False,False,10.0,Bone,False,Banjaw,15,Uuduk,16,
silv_3r1,9/1/2025,,False,False,10.0,Bone,False,Banjaw,15,Uuduk,16,
silv_3r1,9/1/2025,,False,False,,Plant,False,Rare Entbrat,16,Pummel,15,Pummel
silv_3r1,9/1/2025,,False,False,,Plant,False,Rare Entbrat,16,Pummel,15,Pummel
silv_3r1,9/1/2025,,False,False,0.0,Cold,False,Potbelly,4,Rare Mammott,10,Rare Furcorn
silv_3r1,9/1/2025,,False,False,,Cold,False,Toe Jammer,10,Rare Mammott,10,Maw
silv_3r1,9/1/2025,,False,False,0.0,Air,False,T-Rox,10,Riff,16,T-Rox
silv_3r1,9/1/2025,,False,False,0.0,Air,False,T-Rox,10,Riff,16,T-Rox
silv_3r1,9/2/2025,,False,False,,Water,False,Pummel,10,Fwog,10,Fwog
silv_3r1,9/2/2025,,False,False,,Water,False,Pummel,10,Fwog,10,Rare Fwog
silv_3r1,9/2/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,triple
silv_3r1,9/2/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,triple
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/12/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Potbelly
silv_3r1,9/13/2025,,False,False,10.0,Psychic,False,Gloptic,18,Potbelly,15,Epic Edamimi
silv_3r1,9/21/2025,,False,False,0.0,Faerie,False,HippityHop,15,Pladdie,16,HippityHop
silv_3r1,9/21/2025,,False,False,0.0,Faerie,False,HippityHop,15,Pladdie,16,Rare HippityHop
silv_3r1,9/23/2025,,False,False,,Shanty,False,Schmoochle,15,Yool,15,
silv_3r1,9/24/2025,,False,False,,Bone,False,Uuduk,15,Banjaw,15,TRIPLE
silv_3r1,9/24/2025,,False,False,,Bone,False,Uuduk,15,Banjaw,15,TRIPLE
silv_3r1,9/24/2025,,False,False,,M Bone,False,Uuduk,15,Banjaw,15,TRIPLE
silv_3r1,9/24/2025,,False,False,,M Bone,False,Uuduk,15,Banjaw,15,TRIPLE
silv_3r1,9/24/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/24/2025,,False,False,,Haven,False,Barrb,10,Reedling,10,Barrb
silv_3r1,9/24/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/24/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/24/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Drumpler
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Drumpler
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Drumpler
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Drumpler
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Drumpler
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,16,Drumpler,15,Epic Noggin
silv_3r1,9/25/2025,,False,False,,Air,False,Riff,15,Pango,15,Pango
silv_3r1,9/26/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/26/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Rare Fwog
silv_3r1,9/26/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/26/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
silv_3r1,9/26/2025,,False,False,,Plant,False,Entbrat,16,Fwog,15,Fwog
